id,entity_type,kg_node_code,kg_node_name,target_table,issue_type,reason,proposed_value,current_value,source,target_id,target_code,target_name
c2d91774ac445beeac9b3f33e424057e,ExamItem,EXAM-CARD-CBACF8C6F67E,急性心肌梗死检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
9074b2b6b8bc5178a5ce893ea822d49e,ExamItem,EXAM-CARD-713603A45490,感染性心内膜炎检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
2a1d632d5ee65a709753da7e0b50498d,ExamItem,EXAM-CARD-48545B9DF12D,慢性血栓栓塞性肺动脉高压检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
d1d37d8126ad573fb44d820db07f3ba4,ExamItem,EXAM-CARD-2A5C372915FF,房室传导阻滞检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
15914028ae5e50a18c23124e94820a34,ExamItem,EXAM-CARD-7B61D32BDA87,房间隔缺损检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
c8b348734120506bbe67c38c0a0d61ac,ExamItem,EXAM-CARD-B69BEF354836,扩张型心肌病检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
0682640e7a0a5a18889137c2f238a95b,ExamItem,EXAM-CARD-94BED620724C,暴发性心肌炎检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
a493a17187ab59f092dbb7497f01c113,ExamItem,EXAM-CARD-4AD769033513,束支传导阻滞检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
2aa6cc79ceb15745903aa820267838d4,ExamItem,EXAM-CARD-F6169EE9D82C,植入式心电监测,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""植入式循环记录器"", ""ILR""]}",Neo4j图谱与Oracle有效字典只读比对,,,
17d05f34b0dc5012ae853ba916c6d0c8,ExamItem,EXAM-CARD-STEMI-71B00278E585,正电子发射断层显像,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""PET""]}",Neo4j图谱与Oracle有效字典只读比对,,,
c500860f4ced50dc91057592d5e8aac9,ExamItem,EXAM-CARD-CBBD6856A319,特发性肺动脉高压检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
1c9f501fbdf65318bbca45bd900312df,ExamItem,EXAM-CARD-TEXT-C33E64A777,电生理检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""EPS"", ""心内电生理检查"", ""电生理研究"", ""电生理检查""]}",Neo4j图谱与Oracle有效字典只读比对,,,
4b258cb288dc5a7790b33f199e6a5d06,ExamItem,EXAM-CLINICAL-HISTORY,病史采集,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
a0f49a52522d52bd8a69e239ba82cd88,ExamItem,EXAM-CARD-FDECC92EDFB7,睡眠呼吸监测,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""睡眠监测"", ""多导睡眠监测""]}",Neo4j图谱与Oracle有效字典只读比对,,,
001c685717985b6f8e5bfba7fb04169e,ExamItem,EXAM-CARD-TEXT-8633D5B324,磁共振成像,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""MRI"", ""MRA"", ""磁共振显像""]}",Neo4j图谱与Oracle有效字典只读比对,,,
7f8c2375aa675ef2af6046f752d47ffa,ExamItem,EXAM-CARD-FBC2CB79BDD3,窦性心动过缓检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
52e3880743b056949f80455e6bbdba86,ExamItem,EXAM-CARD-D778E05E37ED,窦房传导阻滞检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
5dd75e77db4352c9b85e59da9c247274,ExamItem,EXAM-CARD-9392E9664208,窦房结功能障碍检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
3129972dee0f571eb7ee50e1887ec495,ExamItem,EXAM-TEE,经食管超声心动图,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""TEE"", ""经食管超声心动图"", ""食管超声""]}",Neo4j图谱与Oracle有效字典只读比对,,,
a83e792f5ebf5d68874d5eb9bdd4f249,ExamItem,EXAM-CARD-A6EE67C8B755,结缔组织病相关肺动脉高压检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
fc977eab792e51b8a64be7597b03874a,ExamItem,EXAM-CARD-EADD36742F7D,缓慢性心律失常检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
aeef5a4840a25ea79422733940d6c802,ExamItem,EXAM-CARD-2E1CBA7A1AD3,肥厚型心肌病检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
955cb1aa90e25fb7b74916be10979c6d,ExamItem,EXAM-CARD-0BFEB8726F1A,肺动脉瓣狭窄检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
fff41712b8575805ab4856d6d664d6c3,ExamItem,EXAM-CARD-4E359DE6E39D,肺动脉高压检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
2cea6ec2078f5f4999c693248e2343b6,ExamItem,EXAM-CARD-FULLBOOK-FED1A8ECF0,肺通气/灌注显像,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""V/Q显像"", ""肺通气 / 灌注显像"", ""放射性核素肺通气""]}",Neo4j图谱与Oracle有效字典只读比对,,,
c921905ec0115405a32b2701cea7ae4b,ExamItem,EXAM-CARD-7611BF5653DB,肾上腺CT,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""肾上腺增强CT""]}",Neo4j图谱与Oracle有效字典只读比对,,,
970f9a40d1f45754a688189a0164e3ee,ExamItem,EXAM-CARD-D9EE1FF4CE81,肾上腺静脉采血,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""肾上腺静脉取血"", ""AVS""]}",Neo4j图谱与Oracle有效字典只读比对,,,
3e1f95a6f00358b1bfa72fd1c773a474,ExamItem,EXAM-CARD-AA7D75430BA0,肾动脉超声,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""肾动脉彩超""]}",Neo4j图谱与Oracle有效字典只读比对,,,
5c6cdf18c7fd5cd28968cf759ceec050,ExamItem,EXAM-CARD-D690076CB8EB,胸部X线,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""胸部X线""]}",Neo4j图谱与Oracle有效字典只读比对,,,
877a5157d7105a8f972f71fb4ab351c9,ExamItem,EXAM-CARD-TEXT-BE9C2270C9,胸部X线检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""X 线"", ""X线"", ""胸片"", ""X线胸片""]}",Neo4j图谱与Oracle有效字典只读比对,,,
7479f9077649591ca70ec898e4a562e8,ExamItem,EXAM-CARD-CHEST-IMAGING-CDSS,胸部影像学检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""胸片"", ""胸部X线"", ""胸部CT""]}",Neo4j图谱与Oracle有效字典只读比对,,,
61ddee4d07ae5e0f81050a833fca9068,ExamItem,EXAM-CARD-F3C88113B628,腹主动脉瘤检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
cb5963327c2a56948316dc09d2d54c17,ExamItem,EXAM-CARD-5A1C54A5CE55,致心律失常性心肌病检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
5afb8783d8f557b9b56766a757005f87,ExamItem,CARD-SKELETON-20260709-EXAM-652809DC86CBF5A2,血管内超声,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""IVUS"", ""血管内超声"", ""冠状动脉血管内超声""]}",Neo4j图谱与Oracle有效字典只读比对,,,
134aab2fa67552d2a5a9043551b3ac90,ExamItem,EXAM-CARD-FULLBOOK-27900FDADC,血管超声,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""血管彩色多普勒超声"", ""多普勒超声""]}",Neo4j图谱与Oracle有效字典只读比对,,,
9a7444e35d23523294a772f5fa806680,ExamItem,EXAM-CARD-F6CCC6040970,血脂异常检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
d98d2ad55755581386bff4a58d42cbd8,ExamItem,CARD-SKELETON-20260709-EXAM-4974BA875B54084B,计算机断层扫描,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
698c4e88e14557fba773f39ae55e2176,ExamItem,EXAM-CARD-1F526A303B77,诊室血压测量,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""诊室血压"", ""办公室血压""]}",Neo4j图谱与Oracle有效字典只读比对,,,
ea7c3e4bb546512e8fbdab19d02cd139,ExamItem,EXAM-TTE,超声心动图,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""UCG"", ""心脏超声"", ""超声心动图""]}",Neo4j图谱与Oracle有效字典只读比对,,,
b8c695fd45e65e098f325454bae150d5,ExamItem,EXAM-CARD-ECHOCARDIOGRAPHY,超声心动图,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""心脏超声"", ""经胸超声心动图"", ""TTE"", ""UCG"", ""Echocardiography""]}",Neo4j图谱与Oracle有效字典只读比对,,,
7f5e62c8ee6159a2ace193894eadd368,ExamItem,EXAM-CARD-896888B4FC85,运动试验,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""运动负荷试验""]}",Neo4j图谱与Oracle有效字典只读比对,,,
02b2ae0ea89e59d0bd967963f0281fdf,ExamItem,EXAM-CARD-241B4B0218DF,运动负荷试验,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""负荷试验"", ""运动试验"", ""运动负荷试验""]}",Neo4j图谱与Oracle有效字典只读比对,,,
021d189928f257efbe9ba5e343fec8b1,ExamItem,EXAM-CARD-B5C1A79FAC54,遗传性肺动脉高压检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
f9940280f3f65ca7a06a3403003aa4a9,ExamItem,EXAM-CARD-2B5A32405D42,限制型心肌病检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
81089ceee90b5d919f2540305f95966c,ExamItem,EXAM-CARD-C69987F22160,非ST段抬高型心肌梗死检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
c8560fe7ecab5e9392924493116f79aa,ExamItem,EXAM-CARD-4BB7B70D85A1,风湿性心脏瓣膜病检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
0c86e708181e5866bf7b425f16b9e157,ExamItem,EXAM-CARD-90DB0CAFC311,食管心房调搏,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""食管调搏"", ""经食管心房调搏""]}",Neo4j图谱与Oracle有效字典只读比对,,,
e3c11604b45c5de7ade086c9e6c2d598,ExamItem,EXAM-CARD-2EE41C709D36,高胆固醇血症检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
479cbbb8837251d0bafcad443a38c34d,ExamItem,EXAM-CARD-D3BAE443103C,高血压检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
59d86609da875c2bb227875ad47eabf4,ExamObservation,IND-CARD-STEMI-D6A001366BC3,ST段持续抬高提示室壁瘤,K_EXAM_OBSERVATION_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
a06fe242e0935bf29277113f73e80788,ExamObservation,IND-CARD-STEMI-17801B3D7472,V1至V5导联QS型提示前壁梗死,K_EXAM_OBSERVATION_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
f9422eb532b95e949b329a92113c784e,ExamObservation,IND-CARD-STEMI-0A05978707AA,Ⅱ、Ⅲ、aVF导联ST段抬高提示下壁梗死,K_EXAM_OBSERVATION_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
23a6d81dd0165158b624286e8c9ee60a,ExamObservation,IND-CARD-F90926124AEA,发病时间,K_EXAM_OBSERVATION_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""起病时间"", ""胸痛时间"", ""症状发作时间""]}",Neo4j图谱与Oracle有效字典只读比对,,,
60d98bd3f52d59aaa57d0dfbaba6f917,ExamObservation,IND-EXAM-GENETIC-家族遗传证据,家族遗传证据,K_EXAM_OBSERVATION_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
58ea94b13af357b1bc9af4009a094c97,ExamObservation,IND-EXAM-TTE-左室射血分数,左室射血分数,K_EXAM_OBSERVATION_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
493dc240754653d18b4f55d0053076da,ExamObservation,IND-EXAM-CARD-09DFFB573658-延迟钆增强,延迟钆增强,K_EXAM_OBSERVATION_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
5c753c0b75ee5332a7109ed52c87f29b,ExamObservation,IND-EXAM-EMB-病原体证据,病原体证据,K_EXAM_OBSERVATION_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
aa2d18014ef25262bf00f63f5179203e,LabItem,CARD-SKELETON-20260709-LABTEST-FE6022A36946E72E,B型利钠肽,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
1711bdcc13585fe0929b4d2bfae02c70,LabItem,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B,B型钠尿肽,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""BNP"", ""脑钠肽"", ""B型钠尿肽"", ""NT-proBNP""]}",Neo4j图谱与Oracle有效字典只读比对,,,
e0af4107ea535dfb9af5c9fd69d80889,LabItem,EXAM-HT-CKD-EGFR-UACR,CKD高血压肾功能和尿蛋白评估,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""CKD高血压肾功能和尿蛋白评估"", ""UACR"", ""尿蛋白"", ""肾功能"", ""CKD患者""]}",Neo4j图谱与Oracle有效字典只读比对,,,
a98c82572cff5d448a943006543aad0e,LabItem,LAB-CARD-BF2619C772EC,C反应蛋白,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""C 反应蛋白"", ""CRP"", ""C反应蛋白""]}",Neo4j图谱与Oracle有效字典只读比对,,,
6215c18624425af494d2d28e9ca9e14d,LabItem,LAB-CARD-2E1F4EC42626,D-二聚体,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""D-二聚体""]}",Neo4j图谱与Oracle有效字典只读比对,,,
25ac429813c857aebe66f87854bcc3c4,LabItem,LAB-CARD-408A62EF5D51,NT-proBNP,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""NT-proBNP"", ""N端脑钠肽前体"", ""N末端B型钠尿肽前体""]}",Neo4j图谱与Oracle有效字典只读比对,,,
3fa75011a685540bbd1c32ef0d5d05dd,LabItem,CARD-SKELETON-20260709-LABTEST-EA39FB0FF19DE7FA,N末端B型钠尿肽前体,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
3395806222685598bbe4c6760066e59c,LabItem,EXAM-CARD-01C3182D129E,利钠肽,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""BNP"", ""NT-proBNP"", ""N端脑钠肽前体"", ""脑钠肽""]}",Neo4j图谱与Oracle有效字典只读比对,,,
25cfe7230e2c5ca7af4089a0d54224f2,LabItem,LAB-CARD-6DEDDE6D2554,国际标准化比值,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""INR"", ""国际标准化比值""]}",Neo4j图谱与Oracle有效字典只读比对,,,
f82b69cd78c356ae83e54ec6cf389f77,LabItem,LAB-CARD-9BAE7B9210AE,尿白蛋白/肌酐比值,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""尿白蛋白肌酐比"", ""尿微量白蛋白""]}",Neo4j图谱与Oracle有效字典只读比对,,,
e94c1424af595868b47056333d8c0886,LabItem,LAB-CARD-CADCD76D40B9,心肌损伤标志物,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""肌钙蛋白"", ""心肌酶""]}",Neo4j图谱与Oracle有效字典只读比对,,,
4ad2dfc8dccd5695b226ac8df33ea76a,LabItem,LAB-CARD-A9EC1D4DA037,心肌肌钙蛋白,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""cTnI"", ""cTnT"", ""心肌肌钙蛋白"", ""肌钙蛋白""]}",Neo4j图谱与Oracle有效字典只读比对,,,
a8cb9096c50f5e4fbc7b99e20525889f,LabItem,LAB-CARDIAC-BIOMARKERS,心脏生物标志物检测,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
1135d2c5e21655e8b32afd7b93fe1767,LabItem,LAB-CARD-23D1E86AB4BE,甲状腺功能,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""甲功""]}",Neo4j图谱与Oracle有效字典只读比对,,,
e750292c99055fc6ad4389e8194335b3,LabItem,CARD-SKELETON-20260709-LABTEST-8E96DA78BC099DF8,电解质,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
c7823df445f85207b524f5beb7f5fc01,LabItem,LAB-CARD-TEXT-3F8D27CB7E,白细胞计数,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""CBC"", ""白细胞计数"", ""血小板"", ""血红蛋白""]}",Neo4j图谱与Oracle有效字典只读比对,,,
af616812070c58a09940053bb21238b5,LabItem,LAB-CARD-1BE2B3C08B76,红细胞沉降率,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""ESR"", ""红细胞沉降率"", ""血沉""]}",Neo4j图谱与Oracle有效字典只读比对,,,
3925dcc5b307527d9898a2c53d7dacb5,LabItem,CARD-SKELETON-20260709-LABTEST-AD6A34F25F521595,肌钙蛋白,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""cTnI"", ""cTnT"", ""心肌肌钙蛋白"", ""肌钙蛋白""]}",Neo4j图谱与Oracle有效字典只读比对,,,
e64952f25de55fe2ae548cd63088dc6d,LabItem,LAB-CARD-TEXT-07B39C98F1,肾功能,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""肌酐"", ""肾功能""]}",Neo4j图谱与Oracle有效字典只读比对,,,
0108778158255b41b6a6c64fa4f95bcf,LabItem,LAB-CARD-RENAL-ELECTROLYTE-CDSS,肾功能与电解质,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""肌酐"", ""eGFR"", ""血钾"", ""电解质""]}",Neo4j图谱与Oracle有效字典只读比对,,,
60b0cd01be2557e8a06924c1a6fa7cb8,LabItem,LAB-CARD-TEXT-48E9A64933,血培养,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""微生物培养""]}",Neo4j图谱与Oracle有效字典只读比对,,,
2413ae2fe36450be9049855c459bf7c7,LabItem,LAB-CARD-F2BFB7EA8B44,血尿酸,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""尿酸""]}",Neo4j图谱与Oracle有效字典只读比对,,,
406bd549bb1b58c9b85c4d0aff16f013,LabItem,LAB-CARD-D26D76AD854B,血肌酐,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""肌酐""]}",Neo4j图谱与Oracle有效字典只读比对,,,
