batch_id,disease_code,disease_name,relation_id,relation_type,target_code,target_name,missing_fields,review_focus,pharmacist_decision,pharmacist_comment
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,REL-PLANEXEC-B7DCDFE04B40,includes_medication,MED-CARD-TEXT-D07193A49C,溶栓药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,REL-PLANEXEC-B7DCDFE04B40,includes_medication,MED-CARD-TEXT-D07193A49C,溶栓药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,REL-PLANEXEC-B7DCDFE04B40,includes_medication,MED-CARD-TEXT-D07193A49C,溶栓药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,REL-PLANEXEC-B7DCDFE04B40,includes_medication,MED-CARD-TEXT-D07193A49C,溶栓药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,REL-PLANEXEC-F77F1D6441CD,includes_medication,MED-AMIODARONE,胺碘酮,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,REL-PLANEXEC-F77F1D6441CD,includes_medication,MED-AMIODARONE,胺碘酮,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,REL-PLANEXEC-F77F1D6441CD,includes_medication,MED-AMIODARONE,胺碘酮,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,REL-PLANEXEC-F77F1D6441CD,includes_medication,MED-AMIODARONE,胺碘酮,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-SILENT-ISCHEMIA,隐匿性冠心病,REL-PLANEXEC-FB5BE79A4953,includes_medication,MED-CARD-DAE0F0B68F1D,他汀类药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-SILENT-ISCHEMIA,隐匿性冠心病,REL-PLANEXEC-2C0FA7A51273,includes_medication,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-SILENT-ISCHEMIA,隐匿性冠心病,REL-PLANEXEC-A1114FFCE2D6,includes_medication,MED-CARD-36D5B18BD8D3,β受体阻滞剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-ABVC,致心律失常性双心室心肌病,REL-91D5E2F339C77C72FE1B,treated_by_medication,MED-DIURETIC,利尿剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-ACM,致心律失常性心肌病,REL-C3BC4A8E158FF97CAF4A,treated_by_medication,MED-AMIODARONE,胺碘酮,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-ACM,致心律失常性心肌病,REL-EAE88DEF2DBE595021F7,treated_by_medication,MED-DIURETIC,利尿剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,REL-7D10F4C7D5B9396683B3,treated_by_medication,MED-BETA-BLOCKER,β受体拮抗剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,REL-93515DA528687628F0F8,treated_by_medication,MED-DIURETIC,利尿剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-HCM,肥厚型心肌病,REL-08BB77076684D8774BF5,treated_by_medication,MED-BETA-BLOCKER,β受体拮抗剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-HCM,肥厚型心肌病,REL-AB62AE412FBF07B37B16,treated_by_medication,MED-DIURETIC,利尿剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-RCM,限制型心肌病,REL-7EAABFAB763EB1D15BE3,treated_by_medication,MED-DIURETIC,利尿剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-HCM,肥厚型心肌病,REL-8264BE30C894,treated_by_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,REL-264C9FADD599,treated_by_medication,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,REL-03DBF8ADABAF,treated_by_medication,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,REL-5D67DD33B376,treated_by_medication,MED-CARD-TEXT-4E1713BBBA,醛固酮受体拮抗剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,REL-075D29135955,treated_by_medication,MED-CARD-TEXT-93710567D3,洋地黄类药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,REL-DEF3620A9350,treated_by_medication,MED-CARD-TEXT-EE219280A7,抗凝药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-RCM,限制型心肌病,REL-750EFCEC07C2,treated_by_medication,MED-CARD-TEXT-93710567D3,洋地黄类药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-RCM,限制型心肌病,REL-F8E36D815AA4,treated_by_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-ABVC,致心律失常性双心室心肌病,REL-PLANEXEC-117FB04044F2,includes_medication,MED-CARD-TEXT-EE219280A7,抗凝药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-ACM,致心律失常性心肌病,REL-PLANEXEC-117FB04044F2,includes_medication,MED-CARD-TEXT-EE219280A7,抗凝药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,REL-PLANEXEC-117FB04044F2,includes_medication,MED-CARD-TEXT-EE219280A7,抗凝药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-HCM,肥厚型心肌病,REL-PLANEXEC-117FB04044F2,includes_medication,MED-CARD-TEXT-EE219280A7,抗凝药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CAD-ICM,缺血性心肌病,REL-PLANEXEC-117FB04044F2,includes_medication,MED-CARD-TEXT-EE219280A7,抗凝药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-RCM,限制型心肌病,REL-PLANEXEC-117FB04044F2,includes_medication,MED-CARD-TEXT-EE219280A7,抗凝药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,REL-PLANEXEC-F8A1637DF8E2,includes_medication,MED-CARD-36D5B18BD8D3,β受体阻滞剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,REL-PLANEXEC-F8A1637DF8E2,includes_medication,MED-CARD-36D5B18BD8D3,β受体阻滞剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,REL-PLANEXEC-EF495E5740DF,includes_medication,MED-BETA-BLOCKER,β受体拮抗剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,REL-PLANEXEC-EF495E5740DF,includes_medication,MED-BETA-BLOCKER,β受体拮抗剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,REL-PLANEXEC-D9DAF0BE26F4,includes_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,REL-PLANEXEC-D9DAF0BE26F4,includes_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,REL-PLANEXEC-E0AE7899ED43,includes_medication,MED-CARD-TEXT-93710567D3,洋地黄类药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,REL-PLANEXEC-E0AE7899ED43,includes_medication,MED-CARD-TEXT-93710567D3,洋地黄类药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,REL-PLANEXEC-2B74BA1043B7,includes_medication,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,REL-PLANEXEC-B6DB4EE731FF,includes_medication,MED-CARD-C015B7A5655A,血管紧张素Ⅱ受体阻滞剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,REL-PLANEXEC-2C72CC68CE7B,includes_medication,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,REL-PLANEXEC-6BA5AA434223,includes_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,REL-PLANEXEC-29CDA552DF4B,includes_medication,MED-DIURETIC,利尿剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,REL-PLANEXEC-2B9D4128AB9F,includes_medication,MED-CARD-36D5B18BD8D3,β受体阻滞剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,REL-PLANEXEC-BDFE50A1B293,includes_medication,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,REL-PLANEXEC-40205B71F811,includes_medication,MED-CARD-C015B7A5655A,血管紧张素Ⅱ受体阻滞剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-FABRY,法布雷病心肌病,REL-PLANEXEC-4E37FE916F4F,includes_medication,MED-CARD-4FB23383386F,阿加糖酶α,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CM-20260622-001,DIS-CARD-CM-FABRY,法布雷病心肌病,REL-PLANEXEC-FBB9B93FE99A,includes_medication,MED-CARD-B89F68FD48F2,阿加糖酶β,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
