batch_id,relation_id,source_code,source_name,relation_type,target_code,target_name,target_type,missing_fields,clinical_review_status,evidence_source_chain,evidence_text_sample,required_action,clinical_review_decision,reviewer_name,reviewer_role,reviewed_at,expert_comment,applicable_population,exclusion_or_contraindication,clinical_rule_or_clinical_pathway,recommendation_class,evidence_level,medication_dosage,medication_contraindication,medication_interaction,medication_aliases
BATCH-CARD-CAD-20260623-001,REL-048F2722F805,DIS-CARD-CAD-ACS,急性冠脉综合征,has_treatment_plan,PLAN-CARD-TEXT-7CC38FBA6F,复律治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-27008ABB386C08 | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-324AEE136792FE | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-27008ABB386C08,随后，迅速识别出需要针对病因紧急处理的临床情况，包括急性冠脉综合征、高血压急症、严重心律失常、心脏急性机械并发症、急性肺栓塞、重症感染、心脏压塞。尽早给予相应处理，包括急诊血运重建、快速降压、电复律、紧急外科手术、取栓或溶栓、抗感染、心包穿刺。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-A350849BDDA7,DIS-CARD-CAD-ACS,急性冠脉综合征,treated_by_procedure,PROC-CARD-TEXT-3F8DE37321,心包穿刺,Procedure,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-17B6B4FCFA4BB8 | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-17B6B4FCFA4BB8,随后，迅速识别出需要针对病因紧急处理的临床情况，包括急性冠脉综合征、高血压急症、严重心律失常、心脏急性机械并发症、急性肺栓塞、重症感染、心脏压塞。尽早给予相应处理，包括急诊血运重建、快速降压、电复律、紧急外科手术、取栓或溶栓、抗感染、心包穿刺。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-1D1A668E5E71,DIS-CARD-CAD-ACS,急性冠脉综合征,treated_by_medication,MED-CARD-55157DA54154,硝酸酯类药物,Medication,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-2C9E23DCB979D1 | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-0B8434B67114DB | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-1A626A6564B39C,1. 急性冠脉综合征 不稳定型心绞痛的疼痛部位、性质、发作时心电图改变等与稳定型心绞痛相似，但发作诱因不同，常在休息或较轻微活动下即可诱发。1 个月内新发的或明显恶化的劳力性心绞痛也属于不稳定型心绞痛；心肌梗死的疼痛程度更剧烈，持续时间多超过 30 分钟，甚可长达数小时，可伴有心律失常、心力衰竭或 / 和休克，含用硝酸甘油多不能缓解，心电图常有典型的动态演变过程。实验室检查示心肌坏死标志物增高；可有白细胞计数增高和红细胞沉降率增快。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-478C859E406E,DIS-CARD-CAD-ACS,急性冠脉综合征,treated_by_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,Medication,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-207AA2DAACC399 | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-207AA2DAACC399,（3）尼卡地平：二氢吡啶类钙通道阻滞剂，作用迅速，持续时间较短，降压同时改善脑血流量。开始时从 0.5μg/（kg·min）静脉滴注，可逐步增加剂量到 10μg/（kg·min）。主要用于高血压急症合并急性脑血管病或其他高血压急症。不良反应有心动过速、面部潮红等。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-E66F180E0406,DIS-CARD-CAD-ACS,急性冠脉综合征,treated_by_medication,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,Medication,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-97ED64A45E1848 | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-D4FC3751CD751C | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-97ED64A45E1848,【治疗】 肿瘤病人的冠心病治疗与普通人群相似，详见本篇第四章，但治疗策略上存在一些特殊性和挑战性：①如果怀疑肿瘤治疗是促成 ACS 的原因，需暂时中断肿瘤治疗。②在优化药物治疗后仍有缺血症状或 ACS 的肿瘤病人，如预期寿命＞6 个月，应行个体化的冠状动脉血运重建术；如预期寿命＜6 个月或出血风险极高，应考虑药物保守治疗。③因 ACS 接受 PCI 治疗、出血风险极高的肿瘤病人，如合并血小板减少，应考虑缩短双联抗血小板药物治疗时间。④在优化冠心病二级预防药物的同时，积极纠正肿瘤相关缺血诱发因素（如贫血、感染、低氧等,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-5DCAC87321D9,DIS-CARD-CAD-UA,不稳定型心绞痛,has_treatment_plan,PLAN-CARD-TEXT-EEF9C97B59,血运重建,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-DDEB195893D336 | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-157758A701D80D | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-DDEB195893D336,【临床分型】 由于病理解剖和病理生理变化的不同，冠心病有不同的临床表型。1979 年 WHO曾将其分为五型：①隐匿型或无症状型冠心病；②心绞痛；③心肌梗死；④缺血性心肌病；⑤猝死。近年趋向于根据发病特点和治疗原则不同分为两大类：慢性冠脉综合征（chronic coronary syndrome， CCS）和 急 性 冠 脉 综 合 征（acute coronary syndrome，ACS）。CCS 也 称 慢 性 冠 状 动 脉 疾 病（chronic coronary disease，CCD），病理上冠脉可有阻,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-924D2CFA8682,DIS-CARD-CAD-UA,不稳定型心绞痛,treated_by_medication,MED-CARD-55157DA54154,硝酸酯类药物,Medication,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-A4A2145C6EADA1 | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-A4A2145C6EADA1 | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-6063F43FDA89F8,1. 急性冠脉综合征 不稳定型心绞痛的疼痛部位、性质、发作时心电图改变等与稳定型心绞痛相似，但发作诱因不同，常在休息或较轻微活动下即可诱发。1 个月内新发的或明显恶化的劳力性心绞痛也属于不稳定型心绞痛；心肌梗死的疼痛程度更剧烈，持续时间多超过 30 分钟，甚可长达数小时，可伴有心律失常、心力衰竭或 / 和休克，含用硝酸甘油多不能缓解，心电图常有典型的动态演变过程。实验室检查示心肌坏死标志物增高；可有白细胞计数增高和红细胞沉降率增快。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-8E8B46D7F3F7,DIS-CARD-CAD-UA,不稳定型心绞痛,treated_by_procedure,PROC-CARD-BDB19D2C7A36,冠状动脉旁路移植术,Procedure,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-EE79EC2DDF06A8 | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-EE79EC2DDF06A8 | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-E785FE01036646,定斑块发生破裂、糜烂或侵蚀继发血栓形成所致，最常见；2 型是存在继发因素导致的持续性供氧不能满足耗氧所需，例如冠脉痉挛、自发性夹层或壁内血肿等，以及栓塞和微血管疾病；3 型是冠心病猝死；4 型是与 PCI 相关；5 型是与 CABG 相关。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-054898C65875,DIS-CARD-CAD-AMI,急性心肌梗死,treated_by_medication,MED-CARD-TEXT-93710567D3,洋地黄类药物,Medication,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-FF46E0E245FF68 | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-C1FC8BE03BD96D | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-7EB810F0A03C42,（4）洋地黄类药物：可轻度增加心排血量、降低左心室充盈压。主要适应证是房颤伴快速心室率( >110 次 / 分）者。毛花苷丙 0.2～0.4mg 缓慢静脉注射 10 分钟，2～4 小时后可再用 0.2mg。急性心肌梗死后 24 小时内、严重心肌缺血、重症心肌炎伴严重心肌损伤的疾病早期应尽量避免使用。低钾血症和低镁血症易发生洋地黄中毒，应监测血钾、镁水平。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-3B2B1279D520,DIS-CARD-CAD-AMI,急性心肌梗死,treated_by_procedure,PROC-HEART-TRANSPLANT,心脏移植,Procedure,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-F430383C336D95 | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-D2C722EFAEC6BC | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-DEE4835FAB6B14,（2）体外膜肺氧合（ECMO）：在心脏不能维持全身灌注或者肺脏不能进行充分气体交换时，提供体外心肺功能支持。主要适用于心脏术后低心排血量、心源性休克、急性暴发性心肌炎、急性心肌梗死、心脏移植术后排斥反应等原因引起的心衰，也可作为体外复苏的手段提高复苏成功率。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-32E6FDA074E2,DIS-CARD-CAD-AMI,急性心肌梗死,has_treatment_plan,PLAN-CARD-TEXT-EEF9C97B59,血运重建,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-9C9DA1F6EC7994 | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-1DCEA8CF2027EC | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-C4CA3DE2D00C4A,急性心肌缺血合并室速的病人，首选冠状动脉血运重建，也可应用β受体拮抗剂预防室性心律失常。β受体拮抗剂能降低心肌梗死后猝死发生率，其作用可能主要通过降低交感神经活性与改善心肌缺血实现。急性心肌梗死 48 小时后发生的非可逆原因导致的室颤或血流动力学不稳定的室速病人，可予植入心律转复除颤器（ICD）治疗。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-78821957140B,DIS-CARD-CAD-AMI,急性心肌梗死,treated_by_procedure,PROC-CARD-TEXT-D9A9D30763,植入式心律转复除颤器,Procedure,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-86106D5E9929BD | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-FB3C2715B5A60F | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-04356AD2903935,急性心肌缺血合并室速的病人，首选冠状动脉血运重建，也可应用β受体拮抗剂预防室性心律失常。β受体拮抗剂能降低心肌梗死后猝死发生率，其作用可能主要通过降低交感神经活性与改善心肌缺血实现。急性心肌梗死 48 小时后发生的非可逆原因导致的室颤或血流动力学不稳定的室速病人，可予植入心律转复除颤器（ICD）治疗。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-BDA378DC8E22,DIS-CARD-CAD-AMI,急性心肌梗死,treated_by_procedure,PROC-CARD-TEXT-84551F84B4,射频消融术,Procedure,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-D9797FA8F38F99 | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-6F0B13CB72CFD6 | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-D243192498A337,ICD 植入治疗可应用于持续性多形性室速及遗传性心律失常综合征病人。药物治疗后仍反复发作单形性室速或 ICD 植入后反复电击的病人可考虑导管消融治疗（参照本章第八节）。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-D476819D6095,DIS-CARD-CAD-AMI,急性心肌梗死,treated_by_procedure,PROC-CARD-TEXT-23F5CDA89B,起搏器植入,Procedure,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-0EDCB64D39BBAF | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-BCAB9D3371116E | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-D9BCE48E10CFC3,【治疗】 首先应针对不同病因进行治疗。一度房室传导阻滞与二度Ⅰ型房室传导阻滞一般无需特殊治疗。对于症状明显、心室率缓慢者，应及早给予临时性或永久性心脏起搏治疗。不可逆的二度Ⅱ型、高度及三度房室传导阻滞，无论有无症状，均应行永久起搏治疗。对暂时无条件或等待起搏治疗期间，可短期应用阿托品（0.5～2.0mg，静脉注射）提高房室传导阻滞的心率；异丙肾上腺素（1~ 4μg/min 静脉滴注）适用于任何部位的心脏传导阻滞，但急性心肌梗死时应慎用或禁用；以上药物使用超过数天，往往效果不佳且易发生严重的不良反应，仅适用于无心脏起,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-087EB1F3B9F0,DIS-CARD-CAD-AMI,急性心肌梗死,treated_by_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,Medication,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-A2B11F09F248A9 | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-6613CF6D730390 | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-8E5CFE3F1DDC58,普萘洛尔 （propranolol） 用于甲状腺毒症、嗜铬细胞瘤和过度肾上腺素刺激等相关的心律失常，房扑、房颤心室率的控制，不适当窦性心动过速及症状性期前收缩；多形性及反复发作单形性室速；LQTS 和儿茶酚胺敏感性室速 口服：10mg/ 次，每 8 小时 1 次；根据反应增至最大可耐受剂量。起效时间 1～2 小时；达峰时间 1～4小时；半衰期 3～6 小时 主要经肝代谢，存在首过效应；长期大量服用后停药应缓慢减量；可加剧哮喘与COPD、雷诺现象、精神抑郁；糖尿病病人可致低血糖、低血压、心动过缓、心衰等；慎与非二氢吡,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-19AB2B9944F9,DIS-CARD-CAD-AMI,急性心肌梗死,treated_by_medication,MED-CARD-TEXT-D07193A49C,溶栓药物,Medication,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-BFB00310674AF3 | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-A1B7C3ED80D70D | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-7F5F5975C0AFD8,2. 血清心肌坏死标志物 其增高水平与心肌坏死范围及预后明显相关。①肌红蛋白起病后 2小时内升高，12 小时内达高峰，24～48 小时内恢复正常。②cTnI 或 cTnT 起病 3～4 小时后升高，cTnI于 11～24 小时达高峰，7～10 天降至正常；cTnT 于 24～48 小时达高峰，10～14 天降至正常。这些心肌结构蛋白含量的增高是诊断 MI 的敏感指标。③肌酸激酶同工酶 CK-MB 升高，起病后 4 小时内增高，16～24 小时达高峰，3～4 天恢复正常，其增高的程度能较准确地反映梗死的范围，其高峰出,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-7DB146474B39,DIS-CARD-CAD-AMI,急性心肌梗死,treated_by_medication,MED-CARD-55157DA54154,硝酸酯类药物,Medication,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-D5FF3C4677E006 | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-063071B083058C | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-0E55B3BFA10AA8,疼痛 1. 部位 2. 性质 3. 诱因 4. 时限 5. 频率 6. 硝酸甘油疗效 中下段胸骨后 压榨性或窒息性 劳力、情绪激动、受寒、饱食等短，1～5 分钟或 15 分钟以内频繁 显著缓解 相同，但可在较低位置或上腹部 相似，但程度更剧烈不常有 长，数小时或 1～2 天发作不频繁 作用较差或无效,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-2CC1A45C46CC,DIS-CARD-CAD-AMI,急性心肌梗死,has_treatment_plan,PLAN-CARD-TEXT-7CC38FBA6F,复律治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-9F41F7B91FB386 | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-CE2DAD7B82CA9C | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-58922AE275BEB9,同步直流电复律。AMI 急性期一般不使用维拉帕米。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-7ED683531C60,DIS-CARD-CAD-AMI,急性心肌梗死,treated_by_procedure,PROC-CARD-TEXT-6248D2A735,瓣膜置换术,Procedure,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-D83F54DCF1C0BE | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-5A1C3C4AB5F961,脉旁路移植手术或其他心脏外科手术。手术前应行心导管检查和心血管造影检查，以了解血流动力学情况、二尖瓣反流的程度及冠状动脉病变，便于指导手术治疗。手术方法有人工瓣膜置换术和二尖瓣修复术，后者用于非风湿性、非感染性和非缺血性病因者，如二尖瓣脱垂、腱索断裂和瓣环扩张等。二尖瓣脱垂是单纯重度 MR 最常见原因，反流症状严重且不易控制者应及时行二尖瓣修补术。由心肌梗死伴乳头肌头部断裂、二尖瓣创伤或心内膜炎引起的急性 MR、左心衰竭，进行急诊外科手术的死亡率比择期手术高。如果继发于急性心肌梗死的 MR 通过药物治疗，使病情保持,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-785CFAD5BF0F,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,has_treatment_plan,PLAN-CARD-TEXT-EEF9C97B59,血运重建,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-B7B25430E45AB6 | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-F4F208148A6D8A | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-7CD8A66BBA5A9B,【临床分型】 由于病理解剖和病理生理变化的不同，冠心病有不同的临床表型。1979 年 WHO曾将其分为五型：①隐匿型或无症状型冠心病；②心绞痛；③心肌梗死；④缺血性心肌病；⑤猝死。近年趋向于根据发病特点和治疗原则不同分为两大类：慢性冠脉综合征（chronic coronary syndrome， CCS）和 急 性 冠 脉 综 合 征（acute coronary syndrome，ACS）。CCS 也 称 慢 性 冠 状 动 脉 疾 病（chronic coronary disease，CCD），病理上冠脉可有阻,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-FEA159A623BE,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,treated_by_medication,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,Medication,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-EBD201D6F71854 | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-EBD201D6F71854,UA/NESTEMI 的急性期一般在 2 个月左右，在此期间发生心肌梗死或死亡的风险最高。尽管住院期间的死亡率低于 STEMI，但其长期心血管事件发生率与 STEMI 接近，因此出院后要坚持长期二级预防药物治疗，包括服用 DAPT 通常为 12 个月，他汀类药物、β受体拮抗剂和 ACEI/ARB/ARNI，严格控制危险因素，进行有计划及适当的康复和体育锻炼。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-B20B3C025020,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,treated_by_medication,MED-CARD-DAE0F0B68F1D,他汀类药物,Medication,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-19EDDF82AFEF31 | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-19EDDF82AFEF31,UA/NESTEMI 的急性期一般在 2 个月左右，在此期间发生心肌梗死或死亡的风险最高。尽管住院期间的死亡率低于 STEMI，但其长期心血管事件发生率与 STEMI 接近，因此出院后要坚持长期二级预防药物治疗，包括服用 DAPT 通常为 12 个月，他汀类药物、β受体拮抗剂和 ACEI/ARB/ARNI，严格控制危险因素，进行有计划及适当的康复和体育锻炼。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-3B8E13631E8B,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,treated_by_medication,MED-CARD-55157DA54154,硝酸酯类药物,Medication,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-0C5F65D0CEC311 | 《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-55904A875B5A6C | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-0C5F65D0CEC311,2. 硝酸酯类药物 大多数 AMI 病人有应用硝酸酯类药物指征，而在下壁 MI、可疑右室 MI 或明显低血压的病人，不适合使用。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-7BF07BA9127E,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,treated_by_medication,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,Medication,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.docx#pN/A#EVD-CARD-DEEP-FFDDB1B6EAE59F | 《内科学（第10版）》docx#pN/A#EVD-CARD-FULLBOOK-FFDDB1B6EAE59F,（三）抗血小板治疗 联合应用包括阿司匹林和 ADP 受体拮抗剂在内的口服抗血小板药物，负荷剂量后给予维持剂量。静脉应用 GPⅡb/Ⅲa 受体拮抗剂主要用于接受直接 PCI 的病人，术中使用。 STEMI 病人抗血小板药物选择和用法与 NSTEACS 相同，见本节的 UA/NSTEMI 部分。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
